id,type,text,stance
77-1-35-2,comment3,俺也一样,favor
77-1-36,comment2,好好养身体 工作多的是,favor
77-1-37,comment2,我是身心都出了问题，果断辞了，钱哪有命重要,favor
77-1-38,comment2,辞 ，辞职期间别乱花钱，身体养养，有钱也得有命花,favor
77-1-39,comment2,辞吧，我也是这样，纠结很久还是辞职了，现在在休息中,favor
77-2,comment1,裸辞的前提是你要有足够的资金，可惜我没有,against
77-2-4,comment2,一样的，裸辞de时候会发现，去上班了没钱，辞职还是没钱，所有还是不上班了,favor
77-2-4-1,comment3,这是真的！哈哈 我甚至觉得我裸辞后比上班有钱,favor
77-3,comment1,都抑郁了难道还要坚持吗？,favor
77-3-2,comment2,我已经辞了,favor
77-3-3,comment2,我也是,favor
77-3-3-1,comment3,和自己和解,favor
77-3-3-1-1,comment4,我辞了,favor
77-4,comment1,裸辞了一次，很快乐很自由,favor
77-5,comment1,当你对自己足够有信心时就裸辞，当你觉得你沉淀足够时就裸辞，当然你要对你自己有个最基本的判定，当你有一定的少量存款时，又保证自己个人能力时，裸辞没问题。,favor
77-6,comment1,裸辞两次，毕业前十年之间， 每次都将近五六个月， 当时工资基本都是3-4k，去旅游到处逛。   其实我觉得挺好的， 真正的本钱是要乘年轻，试试自己喜欢的事情， 而不是等到3-40岁了才要这样干,favor
77-6-1,comment2,快40岁的老阿姨，裸辞半年了。,favor
77-6-1-1,comment3,同奔4，前天刚请到10-30的无薪假，准备去旅游,favor
77-7,comment1,被老板PUA 每天都受气 过的不开心 每天心累 就辞职了,favor
77-8,comment1,裸辞了半个月了现在觉得工作真的难找。所以我不后悔。,favor
77-8-1,comment2,哈哈哈我也是,favor
77-10,comment1,连续两年裸辞两次 也没后悔过 回家跟家人待半年 上半年班 应该是我这几年最不后悔的事情 多见了她几面,favor
77-11,comment1,裸辞后我感觉身心都很愉悦，太开心，就是没钱只能穷开心,favor
77-14,comment1,明天就辞,favor
77-15,comment1,在五月的最后一天辞职啦 想好好休息好好锻炼好好放松,favor
77-16,comment1,裸辞半年后疯狂攒钱还卡,against
78,background,#24岁我终于决定裸辞了#身边的人都说我离职的时间不太好，马上当天就热了，找工作很难，那就当是给自己放个假吧，尝试一下各种我想做的事，毕竟我现在是24岁，再往后就更不能任性了吧。#春日美好时光# ​​​,favor
78-2,comment1,24岁，《终于》，刚工作几年啊,against
78-2-4,comment2,26岁裸辞,favor
78-2-5,comment2,30裸辞单身无所畏惧,favor
78-2-6,comment2,我27，还裸辞……工作，不喜欢就不干，没结婚没小孩没负担,favor
78-2-13,comment2,21-26岁，我一年换一份工作，基本都是裸辞，当中都是休息两三个月才找工作，年轻就是好,favor
78-2-13-1,comment3,简历空窗期怎么说呢,none
78-2-13-2,comment3,那面试时公司不会问吗？,none
78-2-13-3,comment3,我也是，只不过我中间休息一年,favor
78-3,comment1,5000块工资租1800的房子吗,against
78-4,comment1,28岁裸辞，在家带娃睡到自然醒，报了个驾照，下午去练车，别问一大把年纪没考驾照，以前太阳没出门我出门了，月上中山我才回家，还单休，有时间考就见鬼了,favor
78-4-2,comment2,我也一样，现在全职妈妈 报了个驾照 现在学科目二,favor
78-4-2-1,comment3,我们都一样，我今天第一天去练科目二，昨天过了科目一,favor
78-4-2-1-1,comment4,你们第一天学了什么,none
78-5,comment1,才24，随便作都没问题。,favor
78-5-2,comment2,我三十了今年也裸辞了,favor
78-5-2-1,comment3,我也是。我去年10月份到现在都没找到工作，而且没存款。,favor
78-5-2-1-1,comment4,不知道干啥也不想干啥,favor
78-5-2-1-1-1,comment5,干直播看看？,none
78-5-3,comment2,对，多作几年变3.5k,against
78-5-3-2,comment3,真的么,none
78-5-3-2-1,comment4,拼爹另说,against
78-5-3-2-1-1,comment5,工作迷茫找不到方向呢,none
78-6,comment1,24岁离职，现在27了，一直没工作,favor
78-9,comment1,我儿子今年25，在银行上班，总想辞职，可以理解啊,favor
78-9-1,comment2,银行想辞职真的可以理解，压力太大,favor
78-10,comment1,5k不叫裸辞，叫裸奔,against
78-15,comment1,明明我周五已经离职了，但是这几天我还老是紧张，想起上班那两个字就害怕，睡觉都睡不好，休息也不敢放松休息我在害怕什么？明明我已经不用上班了,favor
78-17,comment1,我也24裸辞的，还没找工作,favor
78-18,comment1,我粗略的算了一下00后,none
78-18-1,comment2,今年2024年，刚好00年的,none
79,background,#你有裸辞的勇气吗# ​​​,none
79-1,comment1,我有，每份工作都是裸辭後才慢慢找的，有一次差不多快失業了半年其實裸辭沒有問題，最重要的是永遠不要放棄你自己，無論何時何地，我們都可以重新出發,favor
79-1-1,comment2,我已经裸辞待业半年多了。,favor
79-1-8,comment2,我刚裸辞,favor
79-1-10,comment2,我也是，全都是裸辞，上着班请假去面试我不太想…,favor
79-1-11,comment2,想问问姐妹，裸辞是换行吗？怎么度过难熬的尴尬期？,none
79-3,comment1,工作十年以上，依旧是个叛逆中年人，除了现在这份工作还没辞职以外，前面的三份都是裸辞的。我是个俗人，工作不是我的事业，只是生存的手段而已，如果工作让我生活的幸福感下降，那就必须跟它拜拜了。,favor
79-3-1,comment2,我也是,favor
79-3-2,comment2,说的没错,favor
79-5,comment1,25岁，心态已经差不多了，裸辞 不过在我工作的两年里，有很长很长一段时间是很开心的，领导表扬，花钱没人管，同事把我当吉祥物。只有最后两个月换个领导把我心态整崩了而已。 如果工作到最后是能有结果的，是能有始有终的，是能干到退休的，哪怕辛苦一点，我本是不介意工作的。,favor
79-5-2,comment2,之前的工作需要每天跟很多同事沟通对接，微信一有消息推送就会强迫性及时回复，辞职后很长一段时间都还有后遗症。现在裸辞几个月了，微信甚至不需要使用了，没有社交，我觉得很轻松,favor
79-7,comment1,没有,against
79-7-2,comment2,我也,against
79-10,comment1,已经辞了，回家种地去,favor
79-11,comment1,个人认为裸辞没有什么 只要自己有能力会有工作的,favor
79-12,comment1,上一份工作裸辞，在家里多了一个月，真的接不到单了才找工作，我想说的是，如果工作不顺心，及时止损,favor
79-14,comment1,没有！害！,against
79-15,comment1,现在还在校园，没有这个烦恼，但应该是不敢吧,against
79-15-1,comment2,确实不敢了,against
79-17,comment1,哎，没有这个勇气,against
79-18,comment1,有过好几次呢，但是最后为了生活都放弃了,against
79-19,comment1,为了生活没有这个勇气,against
79-19-1,comment2,我也没啊,against
80,background,#你会选择裸辞还是找好下家# 其实，无论是裸辞还是找好下家，这两种方式本身是没有对错的。关键是要找好最好的跳槽时间，这样才能优雅的完成职场进阶。#早C晚C打工人# ​​​,none
80-1,comment1,我刚裸辞了,favor
80-1-2,comment2,我也刚裸辞一周爽,favor
80-1-3,comment2,裸辞一小时后收到了满意的offer,favor
80-1-4,comment2,同12月裸辞还没看到合适的工作机会，内心无比煎熬,favor
80-1-5,comment2,自信满满的裸辞，结果三个月了，还特么没找到工作，唉,against
80-1-5-1,comment3,好像看到另世我,favor
80-1-7,comment2,我也,favor
80-1-8,comment2,裸辞啥意思？,none
80-1-9,comment2,我也裸辞了,favor
80-1-10,comment2,昨天裸辞,favor
80-1-12,comment2,我今天也准备去辞职了，赚钱很重要，但是身体更重要吧不要怀疑自己不行，是公司的问题,favor
80-1-13,comment2,裸辞了，疯狂找工作中，找不到怕是在南京呆不下去了,against
80-1-14,comment2,同样,favor
80-1-15,comment2,我也是,favor
80-1-16,comment2,我也是，预定四月底裸辞，这俩月天天特别开心,favor
80-1-16-1,comment3,我也预订四月底，但是现在天天不开心，有点迫不及待了，咋整,favor
80-1-16-1-1,comment4,哈哈哈珍惜吧，我现在每天可快乐了！真的回家了可能还会有很多不如意还会焦虑,favor
80-1-17,comment2,我也裸辞了,favor
80-1-18,comment2,现在下家哪这么好找？好不容易找好下家面试还让等消息，等着等着就没信了。心累的话就裸辞了吧,favor
80-1-20,comment2,12月份裸辞的，刚刚6点才面试了一家，HR和部门总监都很好，就是不知道行不行哇，祝我好运！！,favor
80-1-20-2,comment3,所以姐妹成功了嘛,none
80-1-21,comment2,裸辞,favor
80-1-22,comment2,裸辞一周了 还没找 家里没矿 但不上班就是爽啊,favor
80-1-22-1,comment3,什么？家里煤矿？不错,none
80-1-22-2,comment3,确实,favor
80-1-23,comment2,我去年十月裸辞的，年后开始找工作，这周四准备入职啦,favor
80-1-24,comment2,裸辞7个月，很爽,favor
80-1-25,comment2,你太冲动了,against
80-1-26,comment2,裸辞，待业一星期,favor
80-1-27,comment2,我也是,favor
80-1-28,comment2,我也裸辞，月底最后一天,favor
80-1-28-1,comment3,一毛一样,favor
80-1-28-2,comment3,我也……,favor
80-1-29,comment2,我也是,favor
80-1-30,comment2,我上周辞了,favor
80-1-31,comment2,太勇敢了，我去年十二月裸辞后在家呆到现在还没有找到工作,favor
80-1-31-1,comment3,我也是，到现在还没找到工作,favor
80-1-31-2,comment3,加一,favor
80-1-31-3,comment3,一样,favor
80-1-31-4,comment3,和我一毛一样啊！而且现在还想到坐办公室就还想到原单位的工作状态，觉得是不是被伤得有点不自觉的心里抵触了,favor
80-1-32,comment2,我也 辞职就是要在家好好休息啊为啥要无缝,favor
80-1-33,comment2,我也打算准备裸辞了,favor
80-1-34,comment2,我也是,favor
80-1-35,comment2,我去年11初裸辞,favor
80-1-36,comment2,我也,favor
80-1-37,comment2,我也,favor
80-1-38,comment2,裸辞都在家呆1年半了,favor
80-1-38-1,comment3,呆了四个月的在这儿,favor
80-1-38-1-1,comment4,还能在歇4个月,favor
80-1-38-2,comment3,牛逼，我在家里待了九个月，有点焦虑,favor
80-1-38-2-1,comment4,毫无焦虑,favor
80-1-40,comment2,我一直裸辞,favor
80-1-41,comment2,我今天也裸辞了,favor
80-1-42,comment2,+1,favor
80-1-44,comment2,假期前裸辞的路过,favor
80-1-45,comment2,我也,favor
80-2,comment1,能裸辞的人真潇洒,favor
80-2-1,comment2,当面裸辞考研，上岸浙大，现在研一,favor
80-2-4,comment2,房贷车贷压身的人不敢裸辞,against
80-2-7,comment2,每次都是裸辞。因为不好意思上班期间去面试,favor
